"Exp","Snapshot.ID.Tag","Genotype.ID","Watering.Regime","Replicate","Key","DayOfImaging","Projected.Shoot.Area"
"E1","053634-D","UNL006","Low water",1,"E1_UNL006_1",14,127192
"E1","053635-W","UNL006","Control",1,"E1_UNL006_1",14,182992
"E1","053959-W","UNL006","Control",2,"E1_UNL006_2",14,200583
"E1","053960-D","UNL006","Low water",2,"E1_UNL006_2",14,74579
"E1","053634-D","UNL006","Low water",1,"E1_UNL006_1",15,139220
"E1","053635-W","UNL006","Control",1,"E1_UNL006_1",15,211276
"E1","053959-W","UNL006","Control",2,"E1_UNL006_2",15,235126
"E1","053960-D","UNL006","Low water",2,"E1_UNL006_2",15,82395
"E1","053634-D","UNL006","Low water",1,"E1_UNL006_1",16,145671
"E1","053635-W","UNL006","Control",1,"E1_UNL006_1",16,252872
"E1","053959-W","UNL006","Control",2,"E1_UNL006_2",16,273346
"E1","053960-D","UNL006","Low water",2,"E1_UNL006_2",16,84897
"E1","053634-D","UNL006","Low water",1,"E1_UNL006_1",17,156992
"E1","053635-W","UNL006","Control",1,"E1_UNL006_1",17,300949
"E1","053959-W","UNL006","Control",2,"E1_UNL006_2",17,316258
"E1","053960-D","UNL006","Low water",2,"E1_UNL006_2",17,87619
"E1","053634-D","UNL006","Low water",1,"E1_UNL006_1",18,167862
"E1","053635-W","UNL006","Control",1,"E1_UNL006_1",18,347343
"E1","053959-W","UNL006","Control",2,"E1_UNL006_2",18,367741
"E1","053960-D","UNL006","Low water",2,"E1_UNL006_2",18,96948
"E1","053634-D","UNL006","Low water",1,"E1_UNL006_1",19,174519
"E1","053635-W","UNL006","Control",1,"E1_UNL006_1",19,405812
"E1","053959-W","UNL006","Control",2,"E1_UNL006_2",19,405963
"E1","053960-D","UNL006","Low water",2,"E1_UNL006_2",19,90139
"E1","053634-D","UNL006","Low water",1,"E1_UNL006_1",20,190087
"E1","053635-W","UNL006","Control",1,"E1_UNL006_1",20,456596
"E1","053959-W","UNL006","Control",2,"E1_UNL006_2",20,451669
"E1","053960-D","UNL006","Low water",2,"E1_UNL006_2",20,103571
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",0,8828
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",0,10679
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",1,11996
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",1,13742
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",2,14978
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",2,15829
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",3,18558
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",3,21434
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",4,25692
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",4,28140
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",5,30443
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",5,35676
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",6,35205
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",6,47425
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",7,40421
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",7,56404
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",8,53055
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",8,73594
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",9,65921
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",9,94628
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",10,78527
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",10,114789
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",11,90442
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",11,139737
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",12,103471
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",12,162718
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",13,118113
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",13,193228
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",14,130907
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",14,222407
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",15,145203
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",15,263172
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",16,153823
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",16,292969
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",17,163777
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",17,328396
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",18,170734
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",18,371901
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",19,175562
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",19,406983
"E1","053396-D","UNL007","Low water",1,"E1_UNL007_1",20,177317
"E1","053397-W","UNL007","Control",1,"E1_UNL007_1",20,466906
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",0,12969
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",0,11986
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",1,16742
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",1,15360
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",2,20584
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",2,19871
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",3,24616
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",3,27651
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",4,31901
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",4,34517
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",5,36270
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",5,38902
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",6,42223
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",6,50225
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",7,49698
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",7,65166
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",8,56498
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",8,77468
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",9,64246
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",9,93109
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",10,72536
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",10,113845
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",11,80771
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",11,131583
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",12,81422
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",12,147926
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",13,93243
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",13,171984
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",14,96840
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",14,205639
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",15,105486
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",15,238647
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",16,108909
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",16,275526
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",17,109947
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",17,307627
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",18,113978
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",18,354735
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",19,107776
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",19,401721
"E1","053834-D","UNL008","Low water",1,"E1_UNL008_1",20,116952
"E1","053835-W","UNL008","Control",1,"E1_UNL008_1",20,455024
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",0,13900
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",0,12850
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",1,17631
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",1,17380
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",2,22033
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",2,22825
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",3,27979
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",3,29649
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",4,33296
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",4,37387
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",5,41493
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",5,48026
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",6,49928
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",6,58778
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",7,58856
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",7,72885
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",8,71408
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",8,100291
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",9,84322
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",9,116466
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",10,94577
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",10,140038
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",11,96528
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",11,164170
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",12,104648
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",12,206122
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",13,107668
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",13,239919
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",14,109370
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",14,269020
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",15,107186
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",15,333075
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",16,105212
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",16,357716
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",17,105513
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",17,424346
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",18,110294
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",18,497272
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",19,112322
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",19,528949
"E1","053771-D","UNL009","Low water",1,"E1_UNL009_1",20,116212
"E1","053772-W","UNL009","Control",1,"E1_UNL009_1",20,608141
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",0,11228
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",0,12031
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",1,12375
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",1,14181
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",2,16564
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",2,16611
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",3,22955
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",3,21958
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",4,26395
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",4,23837
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",5,32302
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",5,29602
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",6,42223
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",6,37066
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",7,49969
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",7,44136
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",8,67742
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",8,60135
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",9,83422
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",9,69438
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",10,100519
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",10,84806
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",11,115586
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",11,94123
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",12,139804
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",12,109489
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",13,173205
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",13,127907
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",14,196953
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",14,144372
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",15,239377
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",15,165900
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",16,266929
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",16,170818
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",17,315759
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",17,185199
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",18,371341
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",18,191014
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",19,424782
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",19,200577
"E1","053743-W","UNL010","Control",1,"E1_UNL010_1",20,472302
"E1","053744-D","UNL010","Low water",1,"E1_UNL010_1",20,199763
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",0,8585
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",0,8137
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",1,10771
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",1,10346
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",2,12162
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",2,11517
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",3,17391
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",3,13985
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",4,24204
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",4,16747
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",5,28601
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",5,19892
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",6,35366
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",6,21494
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",7,44407
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",7,24379
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",8,55167
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",8,31352
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",9,67698
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",9,37667
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",10,80487
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",10,41240
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",11,96461
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",11,43806
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",12,117299
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",12,46280
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",13,126506
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",13,49265
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",14,135931
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",14,51954
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",15,158714
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",15,56093
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",16,183879
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",16,57522
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",17,223009
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",17,60294
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",18,246478
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",18,64904
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",19,268300
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",19,65766
"E1","053818-W","UNL011","Control",1,"E1_UNL011_1",20,306998
"E1","053819-D","UNL011","Low water",1,"E1_UNL011_1",20,71219
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",0,14236
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",0,11436
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",1,19693
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",1,15233
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",2,24249
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",2,17744
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",3,30637
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",3,20778
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",4,36050
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",4,26399
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",5,46588
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",5,31463
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",6,60020
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",6,36807
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",7,72999
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",7,40883
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",8,90076
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",8,49463
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",9,103145
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",9,56560
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",10,122186
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",10,62185
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",11,146810
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",11,72832
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",12,169323
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",12,77470
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",13,186954
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",13,88766
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",14,222958
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",14,91180
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",15,258670
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",15,102932
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",16,290407
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",16,101518
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",17,331722
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",17,104211
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",18,371630
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",18,113791
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",19,412311
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",19,111370
"E1","053949-W","UNL012","Control",1,"E1_UNL012_1",20,477572
"E1","053950-D","UNL012","Low water",1,"E1_UNL012_1",20,121858
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",0,11989
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",0,9284
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",1,14252
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",1,10476
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",2,19597
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",2,13237
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",3,24347
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",3,16614
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",4,28238
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",4,20231
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",5,36085
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",5,27300
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",6,45067
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",6,34690
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",7,52082
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",7,43520
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",8,69789
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",8,62115
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",9,80821
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",9,75628
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",10,101119
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",10,95495
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",11,116764
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",11,108964
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",12,135048
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",12,129015
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",13,156541
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",13,155778
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",14,173875
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",14,184344
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",15,196832
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",15,224633
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",16,209905
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",16,257279
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",17,222116
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",17,312726
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",18,230812
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",18,377156
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",19,232873
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",19,440017
"E1","053753-D","UNL013","Low water",1,"E1_UNL013_1",20,236152
"E1","053754-W","UNL013","Control",1,"E1_UNL013_1",20,493873
"E1","053469-D","UNL014","Low water",1,"E1_UNL014_1",0,8982
"E1","053470-W","UNL014","Control",1,"E1_UNL014_1",0,8488
"E1","053469-D","UNL014","Low water",1,"E1_UNL014_1",1,12966
"E1","053470-W","UNL014","Control",1,"E1_UNL014_1",1,11039
"E1","053469-D","UNL014","Low water",1,"E1_UNL014_1",2,16351
"E1","053470-W","UNL014","Control",1,"E1_UNL014_1",2,13409
"E1","053469-D","UNL014","Low water",1,"E1_UNL014_1",3,18934
"E1","053470-W","UNL014","Control",1,"E1_UNL014_1",3,16670
"E1","053469-D","UNL014","Low water",1,"E1_UNL014_1",4,24288
"E1","053470-W","UNL014","Control",1,"E1_UNL014_1",4,20908
"E1","053469-D","UNL014","Low water",1,"E1_UNL014_1",5,31387
"E1","053470-W","UNL014","Control",1,"E1_UNL014_1",5,26584
"E1","053469-D","UNL014","Low water",1,"E1_UNL014_1",6,40171
"E1","053470-W","UNL014","Control",1,"E1_UNL014_1",6,32896
"E1","053469-D","UNL014","Low water",1,"E1_UNL014_1",7,47262
"E1","053470-W","UNL014","Control",1,"E1_UNL014_1",7,39648
"E1","053469-D","UNL014","Low water",1,"E1_UNL014_1",8,60717
"E1","053470-W","UNL014","Control",1,"E1_UNL014_1",8,51176
"E1","053469-D","UNL014","Low water",1,"E1_UNL014_1",9,74932
"E1","053470-W","UNL014","Control",1,"E1_UNL014_1",9,63971
"E1","053469-D","UNL014","Low water",1,"E1_UNL014_1",10,89966
"E1","053470-W","UNL014","Control",1,"E1_UNL014_1",10,74137
"E1","053469-D","UNL014","Low water",1,"E1_UNL014_1",11,101197
